starname,ra,dec,nights_observable
noname_4260,121.34831460674158,4.090909090909112,121
noname_4261,125.3932584269663,4.090909090909112,116
noname_4262,129.43820224719101,4.090909090909112,112
noname_4263,133.48314606741573,4.090909090909112,107
noname_4264,137.52808988764045,4.090909090909112,103
noname_4265,141.57303370786516,4.090909090909112,100
noname_4266,145.61797752808988,4.090909090909112,96
noname_4267,149.6629213483146,4.090909090909112,96
noname_4268,153.70786516853934,4.090909090909112,91
noname_4269,157.75280898876406,4.090909090909112,87
noname_4270,161.79775280898878,4.090909090909112,83
noname_4271,165.8426966292135,4.090909090909112,78
noname_4272,169.8876404494382,4.090909090909112,75
noname_4273,173.93258426966293,4.090909090909112,70
noname_4274,177.97752808988764,4.090909090909112,69
noname_4275,182.02247191011236,4.090909090909112,69
noname_4276,186.06741573033707,4.090909090909112,65
noname_4277,190.1123595505618,4.090909090909112,69
noname_4278,194.1573033707865,4.090909090909112,69
noname_4279,198.20224719101125,4.090909090909112,66
noname_4280,202.24719101123597,4.090909090909112,73
noname_4281,206.2921348314607,4.090909090909112,70
noname_4282,210.3370786516854,4.090909090909112,76
noname_4283,214.38202247191012,4.090909090909112,79
noname_4284,218.42696629213484,4.090909090909112,80
noname_4285,222.47191011235955,4.090909090909112,81
noname_4286,226.51685393258427,4.090909090909112,83
noname_4287,230.56179775280899,4.090909090909112,85
noname_4288,234.6067415730337,4.090909090909112,86
noname_4289,238.65168539325845,4.090909090909112,88
noname_4290,242.69662921348316,4.090909090909112,88
noname_4291,246.74157303370788,4.090909090909112,95
noname_4292,250.7865168539326,4.090909090909112,95
noname_4293,254.8314606741573,4.090909090909112,97
noname_4294,258.87640449438203,4.090909090909112,95
noname_4295,262.92134831460675,4.090909090909112,98
noname_4296,266.96629213483146,4.090909090909112,96
noname_4297,271.0112359550562,4.090909090909112,97
noname_4298,275.0561797752809,4.090909090909112,103
noname_4299,279.1011235955056,4.090909090909112,105
noname_4300,283.14606741573033,4.090909090909112,110
noname_4301,287.19101123595505,4.090909090909112,113
noname_4302,291.23595505617976,4.090909090909112,118
noname_4303,295.2808988764045,4.090909090909112,119
noname_4304,299.3258426966292,4.090909090909112,119
noname_4305,303.37078651685397,4.090909090909112,124
noname_4306,307.4157303370787,4.090909090909112,128
noname_4307,311.4606741573034,4.090909090909112,131
noname_4308,315.5056179775281,4.090909090909112,134
noname_4309,319.55056179775283,4.090909090909112,135
noname_4310,323.59550561797755,4.090909090909112,138
noname_4311,327.64044943820227,4.090909090909112,140
noname_4312,331.685393258427,4.090909090909112,140
noname_4313,335.7303370786517,4.090909090909112,145
noname_4314,339.7752808988764,4.090909090909112,143
noname_4315,343.82022471910113,4.090909090909112,147
noname_4316,347.86516853932585,4.090909090909112,151
noname_4317,351.91011235955057,4.090909090909112,150
noname_4318,355.9550561797753,4.090909090909112,149
noname_4319,360.0,4.090909090909112,150
noname_4320,0.0,6.136363636363622,150
noname_4321,4.044943820224719,6.136363636363622,149
noname_4322,8.089887640449438,6.136363636363622,148
noname_4323,12.134831460674157,6.136363636363622,148
noname_4324,16.179775280898877,6.136363636363622,146
noname_4325,20.224719101123597,6.136363636363622,147
noname_4326,24.269662921348313,6.136363636363622,147
noname_4327,28.314606741573034,6.136363636363622,147
noname_4328,32.359550561797754,6.136363636363622,147
noname_4329,36.40449438202247,6.136363636363622,148
noname_4330,40.449438202247194,6.136363636363622,149
noname_4331,44.49438202247191,6.136363636363622,149
noname_4332,48.53932584269663,6.136363636363622,149
noname_4333,52.58426966292135,6.136363636363622,150
noname_4334,56.62921348314607,6.136363636363622,151
noname_4335,60.67415730337079,6.136363636363622,151
noname_4336,64.71910112359551,6.136363636363622,151
noname_4337,68.76404494382022,6.136363636363622,152
noname_4338,72.80898876404494,6.136363636363622,152
noname_4339,76.85393258426967,6.136363636363622,153
noname_4340,80.89887640449439,6.136363636363622,151
noname_4341,84.9438202247191,6.136363636363622,147
noname_4342,88.98876404494382,6.136363636363622,145
noname_4343,93.03370786516854,6.136363636363622,143
noname_4344,97.07865168539325,6.136363636363622,138
noname_4345,101.12359550561798,6.136363636363622,135
noname_4346,105.1685393258427,6.136363636363622,133
noname_4347,109.21348314606742,6.136363636363622,128
noname_4348,113.25842696629213,6.136363636363622,126
noname_4349,117.30337078651685,6.136363636363622,123
noname_4350,121.34831460674158,6.136363636363622,120
noname_4351,125.3932584269663,6.136363636363622,116
noname_4352,129.43820224719101,6.136363636363622,111
noname_4353,133.48314606741573,6.136363636363622,108
noname_4354,137.52808988764045,6.136363636363622,102
noname_4355,141.57303370786516,6.136363636363622,100
noname_4356,145.61797752808988,6.136363636363622,96
noname_4357,149.6629213483146,6.136363636363622,96
noname_4358,153.70786516853934,6.136363636363622,93
noname_4359,157.75280898876406,6.136363636363622,87
noname_4360,161.79775280898878,6.136363636363622,82
noname_4361,165.8426966292135,6.136363636363622,81
noname_4362,169.8876404494382,6.136363636363622,74
noname_4363,173.93258426966293,6.136363636363622,71
noname_4364,177.97752808988764,6.136363636363622,69
noname_4365,182.02247191011236,6.136363636363622,69
noname_4366,186.06741573033707,6.136363636363622,68
noname_4367,190.1123595505618,6.136363636363622,69
noname_4368,194.1573033707865,6.136363636363622,69
noname_4369,198.20224719101125,6.136363636363622,67
noname_4370,202.24719101123597,6.136363636363622,73
noname_4371,206.2921348314607,6.136363636363622,73
noname_4372,210.3370786516854,6.136363636363622,77
noname_4373,214.38202247191012,6.136363636363622,82
noname_4374,218.42696629213484,6.136363636363622,80
noname_4375,222.47191011235955,6.136363636363622,85
noname_4376,226.51685393258427,6.136363636363622,88
noname_4377,230.56179775280899,6.136363636363622,87
noname_4378,234.6067415730337,6.136363636363622,91
noname_4379,238.65168539325845,6.136363636363622,89
noname_4380,242.69662921348316,6.136363636363622,91
noname_4381,246.74157303370788,6.136363636363622,97
noname_4382,250.7865168539326,6.136363636363622,96
noname_4383,254.8314606741573,6.136363636363622,98
noname_4384,258.87640449438203,6.136363636363622,96
noname_4385,262.92134831460675,6.136363636363622,102
noname_4386,266.96629213483146,6.136363636363622,101
noname_4387,271.0112359550562,6.136363636363622,100
noname_4388,275.0561797752809,6.136363636363622,106
noname_4389,279.1011235955056,6.136363636363622,111
noname_4390,283.14606741573033,6.136363636363622,113
noname_4391,287.19101123595505,6.136363636363622,118
noname_4392,291.23595505617976,6.136363636363622,120
noname_4393,295.2808988764045,6.136363636363622,122
noname_4394,299.3258426966292,6.136363636363622,125
noname_4395,303.37078651685397,6.136363636363622,127
noname_4396,307.4157303370787,6.136363636363622,130
noname_4397,311.4606741573034,6.136363636363622,132
noname_4398,315.5056179775281,6.136363636363622,137
noname_4399,319.55056179775283,6.136363636363622,137
noname_4400,323.59550561797755,6.136363636363622,141
noname_4401,327.64044943820227,6.136363636363622,142
noname_4402,331.685393258427,6.136363636363622,143
noname_4403,335.7303370786517,6.136363636363622,145
noname_4404,339.7752808988764,6.136363636363622,146
noname_4405,343.82022471910113,6.136363636363622,149
noname_4406,347.86516853932585,6.136363636363622,152
noname_4407,351.91011235955057,6.136363636363622,150
noname_4408,355.9550561797753,6.136363636363622,149
noname_4409,360.0,6.136363636363622,150
noname_4410,0.0,8.181818181818201,150
noname_4411,4.044943820224719,8.181818181818201,149
noname_4412,8.089887640449438,8.181818181818201,148
noname_4413,12.134831460674157,8.181818181818201,149
noname_4414,16.179775280898877,8.181818181818201,148
noname_4415,20.224719101123597,8.181818181818201,148
noname_4416,24.269662921348313,8.181818181818201,147
noname_4417,28.314606741573034,8.181818181818201,147
noname_4418,32.359550561797754,8.181818181818201,147
noname_4419,36.40449438202247,8.181818181818201,148
noname_4420,40.449438202247194,8.181818181818201,149
noname_4421,44.49438202247191,8.181818181818201,148
noname_4422,48.53932584269663,8.181818181818201,149
noname_4423,52.58426966292135,8.181818181818201,150
noname_4424,56.62921348314607,8.181818181818201,151
noname_4425,60.67415730337079,8.181818181818201,150
noname_4426,64.71910112359551,8.181818181818201,150
noname_4427,68.76404494382022,8.181818181818201,151
noname_4428,72.80898876404494,8.181818181818201,151
noname_4429,76.85393258426967,8.181818181818201,151
noname_4430,80.89887640449439,8.181818181818201,149
noname_4431,84.9438202247191,8.181818181818201,147
noname_4432,88.98876404494382,8.181818181818201,148
noname_4433,93.03370786516854,8.181818181818201,142
noname_4434,97.07865168539325,8.181818181818201,138
noname_4435,101.12359550561798,8.181818181818201,135
noname_4436,105.1685393258427,8.181818181818201,132
noname_4437,109.21348314606742,8.181818181818201,130
noname_4438,113.25842696629213,8.181818181818201,124
noname_4439,117.30337078651685,8.181818181818201,122
noname_4440,121.34831460674158,8.181818181818201,121
noname_4441,125.3932584269663,8.181818181818201,116
noname_4442,129.43820224719101,8.181818181818201,112
noname_4443,133.48314606741573,8.181818181818201,108
noname_4444,137.52808988764045,8.181818181818201,102
noname_4445,141.57303370786516,8.181818181818201,100
noname_4446,145.61797752808988,8.181818181818201,96
noname_4447,149.6629213483146,8.181818181818201,96
noname_4448,153.70786516853934,8.181818181818201,93
noname_4449,157.75280898876406,8.181818181818201,87
noname_4450,161.79775280898878,8.181818181818201,85
noname_4451,165.8426966292135,8.181818181818201,81
noname_4452,169.8876404494382,8.181818181818201,75
noname_4453,173.93258426966293,8.181818181818201,72
noname_4454,177.97752808988764,8.181818181818201,69
noname_4455,182.02247191011236,8.181818181818201,69
noname_4456,186.06741573033707,8.181818181818201,69
noname_4457,190.1123595505618,8.181818181818201,69
noname_4458,194.1573033707865,8.181818181818201,71
noname_4459,198.20224719101125,8.181818181818201,71
noname_4460,202.24719101123597,8.181818181818201,73
noname_4461,206.2921348314607,8.181818181818201,76
noname_4462,210.3370786516854,8.181818181818201,77
noname_4463,214.38202247191012,8.181818181818201,82
noname_4464,218.42696629213484,8.181818181818201,85
noname_4465,222.47191011235955,8.181818181818201,85
noname_4466,226.51685393258427,8.181818181818201,88
noname_4467,230.56179775280899,8.181818181818201,88
noname_4468,234.6067415730337,8.181818181818201,93
noname_4469,238.65168539325845,8.181818181818201,94
noname_4470,242.69662921348316,8.181818181818201,93
noname_4471,246.74157303370788,8.181818181818201,99
noname_4472,250.7865168539326,8.181818181818201,100
noname_4473,254.8314606741573,8.181818181818201,101
noname_4474,258.87640449438203,8.181818181818201,105
noname_4475,262.92134831460675,8.181818181818201,105
noname_4476,266.96629213483146,8.181818181818201,105
noname_4477,271.0112359550562,8.181818181818201,108
noname_4478,275.0561797752809,8.181818181818201,110
noname_4479,279.1011235955056,8.181818181818201,117
noname_4480,283.14606741573033,8.181818181818201,118
noname_4481,287.19101123595505,8.181818181818201,122
noname_4482,291.23595505617976,8.181818181818201,127
noname_4483,295.2808988764045,8.181818181818201,127
noname_4484,299.3258426966292,8.181818181818201,130
noname_4485,303.37078651685397,8.181818181818201,130
noname_4486,307.4157303370787,8.181818181818201,134
noname_4487,311.4606741573034,8.181818181818201,137
noname_4488,315.5056179775281,8.181818181818201,139
noname_4489,319.55056179775283,8.181818181818201,140
noname_4490,323.59550561797755,8.181818181818201,143
noname_4491,327.64044943820227,8.181818181818201,144
noname_4492,331.685393258427,8.181818181818201,146
noname_4493,335.7303370786517,8.181818181818201,147
noname_4494,339.7752808988764,8.181818181818201,147
noname_4495,343.82022471910113,8.181818181818201,151
noname_4496,347.86516853932585,8.181818181818201,153
noname_4497,351.91011235955057,8.181818181818201,152
noname_4498,355.9550561797753,8.181818181818201,150
noname_4499,360.0,8.181818181818201,150
noname_4500,0.0,10.22727272727273,152
noname_4501,4.044943820224719,10.22727272727273,151
noname_4502,8.089887640449438,10.22727272727273,148
noname_4503,12.134831460674157,10.22727272727273,149
noname_4504,16.179775280898877,10.22727272727273,148
noname_4505,20.224719101123597,10.22727272727273,149
noname_4506,24.269662921348313,10.22727272727273,148
noname_4507,28.314606741573034,10.22727272727273,148
noname_4508,32.359550561797754,10.22727272727273,148
noname_4509,36.40449438202247,10.22727272727273,148
noname_4510,40.449438202247194,10.22727272727273,149
noname_4511,44.49438202247191,10.22727272727273,148
noname_4512,48.53932584269663,10.22727272727273,149
noname_4513,52.58426966292135,10.22727272727273,149
noname_4514,56.62921348314607,10.22727272727273,150
noname_4515,60.67415730337079,10.22727272727273,149
noname_4516,64.71910112359551,10.22727272727273,150
noname_4517,68.76404494382022,10.22727272727273,151
noname_4518,72.80898876404494,10.22727272727273,150
noname_4519,76.85393258426967,10.22727272727273,151
noname_4520,80.89887640449439,10.22727272727273,149
noname_4521,84.9438202247191,10.22727272727273,148
noname_4522,88.98876404494382,10.22727272727273,146
noname_4523,93.03370786516854,10.22727272727273,142
noname_4524,97.07865168539325,10.22727272727273,139
noname_4525,101.12359550561798,10.22727272727273,135
noname_4526,105.1685393258427,10.22727272727273,132
noname_4527,109.21348314606742,10.22727272727273,129
noname_4528,113.25842696629213,10.22727272727273,124
noname_4529,117.30337078651685,10.22727272727273,121
noname_4530,121.34831460674158,10.22727272727273,120
noname_4531,125.3932584269663,10.22727272727273,116
noname_4532,129.43820224719101,10.22727272727273,111
noname_4533,133.48314606741573,10.22727272727273,107
noname_4534,137.52808988764045,10.22727272727273,105
noname_4535,141.57303370786516,10.22727272727273,100
noname_4536,145.61797752808988,10.22727272727273,97
noname_4537,149.6629213483146,10.22727272727273,96
noname_4538,153.70786516853934,10.22727272727273,93
noname_4539,157.75280898876406,10.22727272727273,90
noname_4540,161.79775280898878,10.22727272727273,85
noname_4541,165.8426966292135,10.22727272727273,81
noname_4542,169.8876404494382,10.22727272727273,77
noname_4543,173.93258426966293,10.22727272727273,72
noname_4544,177.97752808988764,10.22727272727273,70
noname_4545,182.02247191011236,10.22727272727273,70
noname_4546,186.06741573033707,10.22727272727273,70
noname_4547,190.1123595505618,10.22727272727273,76
noname_4548,194.1573033707865,10.22727272727273,71
noname_4549,198.20224719101125,10.22727272727273,72
noname_4550,202.24719101123597,10.22727272727273,76
noname_4551,206.2921348314607,10.22727272727273,76
noname_4552,210.3370786516854,10.22727272727273,83
noname_4553,214.38202247191012,10.22727272727273,84
noname_4554,218.42696629213484,10.22727272727273,85
noname_4555,222.47191011235955,10.22727272727273,86
noname_4556,226.51685393258427,10.22727272727273,91
noname_4557,230.56179775280899,10.22727272727273,91
noname_4558,234.6067415730337,10.22727272727273,94
noname_4559,238.65168539325845,10.22727272727273,95
noname_4560,242.69662921348316,10.22727272727273,101
noname_4561,246.74157303370788,10.22727272727273,102
noname_4562,250.7865168539326,10.22727272727273,105
noname_4563,254.8314606741573,10.22727272727273,103
noname_4564,258.87640449438203,10.22727272727273,109
noname_4565,262.92134831460675,10.22727272727273,113
noname_4566,266.96629213483146,10.22727272727273,112
noname_4567,271.0112359550562,10.22727272727273,112
noname_4568,275.0561797752809,10.22727272727273,114
noname_4569,279.1011235955056,10.22727272727273,119
noname_4570,283.14606741573033,10.22727272727273,124
noname_4571,287.19101123595505,10.22727272727273,126
noname_4572,291.23595505617976,10.22727272727273,131
noname_4573,295.2808988764045,10.22727272727273,134
noname_4574,299.3258426966292,10.22727272727273,137
noname_4575,303.37078651685397,10.22727272727273,141
noname_4576,307.4157303370787,10.22727272727273,140
noname_4577,311.4606741573034,10.22727272727273,143
noname_4578,315.5056179775281,10.22727272727273,143
noname_4579,319.55056179775283,10.22727272727273,143
noname_4580,323.59550561797755,10.22727272727273,146
noname_4581,327.64044943820227,10.22727272727273,146
noname_4582,331.685393258427,10.22727272727273,148
noname_4583,335.7303370786517,10.22727272727273,150
noname_4584,339.7752808988764,10.22727272727273,149
noname_4585,343.82022471910113,10.22727272727273,153
noname_4586,347.86516853932585,10.22727272727273,155
noname_4587,351.91011235955057,10.22727272727273,153
noname_4588,355.9550561797753,10.22727272727273,152
noname_4589,360.0,10.22727272727273,152
noname_4590,0.0,12.272727272727273,152
noname_4591,4.044943820224719,12.272727272727273,151
noname_4592,8.089887640449438,12.272727272727273,150
noname_4593,12.134831460674157,12.272727272727273,150
noname_4594,16.179775280898877,12.272727272727273,148
noname_4595,20.224719101123597,12.272727272727273,149
noname_4596,24.269662921348313,12.272727272727273,149
noname_4597,28.314606741573034,12.272727272727273,148
noname_4598,32.359550561797754,12.272727272727273,148
noname_4599,36.40449438202247,12.272727272727273,148
noname_4600,40.449438202247194,12.272727272727273,148
noname_4601,44.49438202247191,12.272727272727273,148
noname_4602,48.53932584269663,12.272727272727273,149
noname_4603,52.58426966292135,12.272727272727273,149
noname_4604,56.62921348314607,12.272727272727273,149
noname_4605,60.67415730337079,12.272727272727273,149
noname_4606,64.71910112359551,12.272727272727273,150
noname_4607,68.76404494382022,12.272727272727273,151
noname_4608,72.80898876404494,12.272727272727273,150
noname_4609,76.85393258426967,12.272727272727273,151
noname_4610,80.89887640449439,12.272727272727273,148
noname_4611,84.9438202247191,12.272727272727273,148
noname_4612,88.98876404494382,12.272727272727273,146
noname_4613,93.03370786516854,12.272727272727273,143
noname_4614,97.07865168539325,12.272727272727273,138
noname_4615,101.12359550561798,12.272727272727273,133
noname_4616,105.1685393258427,12.272727272727273,133
noname_4617,109.21348314606742,12.272727272727273,129
noname_4618,113.25842696629213,12.272727272727273,126
noname_4619,117.30337078651685,12.272727272727273,121
noname_4620,121.34831460674158,12.272727272727273,120
noname_4621,125.3932584269663,12.272727272727273,118
noname_4622,129.43820224719101,12.272727272727273,111
noname_4623,133.48314606741573,12.272727272727273,106
noname_4624,137.52808988764045,12.272727272727273,104
noname_4625,141.57303370786516,12.272727272727273,100
noname_4626,145.61797752808988,12.272727272727273,99
noname_4627,149.6629213483146,12.272727272727273,94
noname_4628,153.70786516853934,12.272727272727273,94
noname_4629,157.75280898876406,12.272727272727273,90
noname_4630,161.79775280898878,12.272727272727273,85
noname_4631,165.8426966292135,12.272727272727273,82
noname_4632,169.8876404494382,12.272727272727273,77
noname_4633,173.93258426966293,12.272727272727273,72
noname_4634,177.97752808988764,12.272727272727273,70
noname_4635,182.02247191011236,12.272727272727273,72
noname_4636,186.06741573033707,12.272727272727273,70
noname_4637,190.1123595505618,12.272727272727273,76
noname_4638,194.1573033707865,12.272727272727273,71
noname_4639,198.20224719101125,12.272727272727273,75
noname_4640,202.24719101123597,12.272727272727273,78
noname_4641,206.2921348314607,12.272727272727273,76
noname_4642,210.3370786516854,12.272727272727273,83
noname_4643,214.38202247191012,12.272727272727273,85
noname_4644,218.42696629213484,12.272727272727273,86
noname_4645,222.47191011235955,12.272727272727273,92
noname_4646,226.51685393258427,12.272727272727273,93
noname_4647,230.56179775280899,12.272727272727273,94
noname_4648,234.6067415730337,12.272727272727273,100
noname_4649,238.65168539325845,12.272727272727273,96
noname_4650,242.69662921348316,12.272727272727273,103
noname_4651,246.74157303370788,12.272727272727273,108
noname_4652,250.7865168539326,12.272727272727273,109
noname_4653,254.8314606741573,12.272727272727273,112
noname_4654,258.87640449438203,12.272727272727273,111
noname_4655,262.92134831460675,12.272727272727273,113
noname_4656,266.96629213483146,12.272727272727273,112
noname_4657,271.0112359550562,12.272727272727273,112
noname_4658,275.0561797752809,12.272727272727273,116
noname_4659,279.1011235955056,12.272727272727273,119
noname_4660,283.14606741573033,12.272727272727273,124
noname_4661,287.19101123595505,12.272727272727273,129
noname_4662,291.23595505617976,12.272727272727273,131
noname_4663,295.2808988764045,12.272727272727273,134
noname_4664,299.3258426966292,12.272727272727273,137
noname_4665,303.37078651685397,12.272727272727273,142
noname_4666,307.4157303370787,12.272727272727273,147
noname_4667,311.4606741573034,12.272727272727273,149
noname_4668,315.5056179775281,12.272727272727273,152
noname_4669,319.55056179775283,12.272727272727273,148
noname_4670,323.59550561797755,12.272727272727273,149
noname_4671,327.64044943820227,12.272727272727273,151
noname_4672,331.685393258427,12.272727272727273,152
noname_4673,335.7303370786517,12.272727272727273,151
noname_4674,339.7752808988764,12.272727272727273,155
noname_4675,343.82022471910113,12.272727272727273,153
noname_4676,347.86516853932585,12.272727272727273,156
noname_4677,351.91011235955057,12.272727272727273,155
noname_4678,355.9550561797753,12.272727272727273,154
noname_4679,360.0,12.272727272727273,152
noname_4680,0.0,14.31818181818183,154
noname_4681,4.044943820224719,14.31818181818183,151
noname_4682,8.089887640449438,14.31818181818183,150
noname_4683,12.134831460674157,14.31818181818183,151
noname_4684,16.179775280898877,14.31818181818183,150
noname_4685,20.224719101123597,14.31818181818183,148
noname_4686,24.269662921348313,14.31818181818183,149
noname_4687,28.314606741573034,14.31818181818183,148
noname_4688,32.359550561797754,14.31818181818183,149
noname_4689,36.40449438202247,14.31818181818183,148
noname_4690,40.449438202247194,14.31818181818183,148
noname_4691,44.49438202247191,14.31818181818183,148
noname_4692,48.53932584269663,14.31818181818183,149
noname_4693,52.58426966292135,14.31818181818183,149
noname_4694,56.62921348314607,14.31818181818183,149
noname_4695,60.67415730337079,14.31818181818183,150
noname_4696,64.71910112359551,14.31818181818183,149
noname_4697,68.76404494382022,14.31818181818183,151
noname_4698,72.80898876404494,14.31818181818183,150
noname_4699,76.85393258426967,14.31818181818183,150
noname_4700,80.89887640449439,14.31818181818183,150
noname_4701,84.9438202247191,14.31818181818183,148
noname_4702,88.98876404494382,14.31818181818183,144
noname_4703,93.03370786516854,14.31818181818183,143
noname_4704,97.07865168539325,14.31818181818183,138
noname_4705,101.12359550561798,14.31818181818183,135
noname_4706,105.1685393258427,14.31818181818183,133
noname_4707,109.21348314606742,14.31818181818183,129
noname_4708,113.25842696629213,14.31818181818183,126
noname_4709,117.30337078651685,14.31818181818183,121
noname_4710,121.34831460674158,14.31818181818183,120
noname_4711,125.3932584269663,14.31818181818183,117
noname_4712,129.43820224719101,14.31818181818183,111
noname_4713,133.48314606741573,14.31818181818183,109
noname_4714,137.52808988764045,14.31818181818183,104
noname_4715,141.57303370786516,14.31818181818183,99
noname_4716,145.61797752808988,14.31818181818183,99
noname_4717,149.6629213483146,14.31818181818183,95
noname_4718,153.70786516853934,14.31818181818183,95
noname_4719,157.75280898876406,14.31818181818183,91
noname_4720,161.79775280898878,14.31818181818183,85
noname_4721,165.8426966292135,14.31818181818183,82
noname_4722,169.8876404494382,14.31818181818183,77
noname_4723,173.93258426966293,14.31818181818183,75
noname_4724,177.97752808988764,14.31818181818183,71
noname_4725,182.02247191011236,14.31818181818183,72
noname_4726,186.06741573033707,14.31818181818183,74
noname_4727,190.1123595505618,14.31818181818183,77
noname_4728,194.1573033707865,14.31818181818183,72
noname_4729,198.20224719101125,14.31818181818183,76
noname_4730,202.24719101123597,14.31818181818183,79
noname_4731,206.2921348314607,14.31818181818183,80
noname_4732,210.3370786516854,14.31818181818183,83
noname_4733,214.38202247191012,14.31818181818183,87
noname_4734,218.42696629213484,14.31818181818183,87
noname_4735,222.47191011235955,14.31818181818183,93
noname_4736,226.51685393258427,14.31818181818183,95
noname_4737,230.56179775280899,14.31818181818183,99
noname_4738,234.6067415730337,14.31818181818183,102
noname_4739,238.65168539325845,14.31818181818183,101
noname_4740,242.69662921348316,14.31818181818183,110
noname_4741,246.74157303370788,14.31818181818183,113
noname_4742,250.7865168539326,14.31818181818183,110
noname_4743,254.8314606741573,14.31818181818183,112
noname_4744,258.87640449438203,14.31818181818183,111
noname_4745,262.92134831460675,14.31818181818183,115
noname_4746,266.96629213483146,14.31818181818183,115
noname_4747,271.0112359550562,14.31818181818183,112
noname_4748,275.0561797752809,14.31818181818183,116
noname_4749,279.1011235955056,14.31818181818183,121
noname_4750,283.14606741573033,14.31818181818183,124
noname_4751,287.19101123595505,14.31818181818183,129
noname_4752,291.23595505617976,14.31818181818183,131
noname_4753,295.2808988764045,14.31818181818183,134
noname_4754,299.3258426966292,14.31818181818183,139
noname_4755,303.37078651685397,14.31818181818183,142
noname_4756,307.4157303370787,14.31818181818183,147
noname_4757,311.4606741573034,14.31818181818183,149
noname_4758,315.5056179775281,14.31818181818183,153
noname_4759,319.55056179775283,14.31818181818183,157
noname_4760,323.59550561797755,14.31818181818183,157
noname_4761,327.64044943820227,14.31818181818183,156
noname_4762,331.685393258427,14.31818181818183,159
noname_4763,335.7303370786517,14.31818181818183,155
noname_4764,339.7752808988764,14.31818181818183,158
noname_4765,343.82022471910113,14.31818181818183,157
noname_4766,347.86516853932585,14.31818181818183,158
noname_4767,351.91011235955057,14.31818181818183,156
noname_4768,355.9550561797753,14.31818181818183,155
noname_4769,360.0,14.31818181818183,154
noname_4770,0.0,16.36363636363637,154
noname_4771,4.044943820224719,16.36363636363637,153
noname_4772,8.089887640449438,16.36363636363637,154
noname_4773,12.134831460674157,16.36363636363637,151
noname_4774,16.179775280898877,16.36363636363637,151
noname_4775,20.224719101123597,16.36363636363637,150
noname_4776,24.269662921348313,16.36363636363637,150
noname_4777,28.314606741573034,16.36363636363637,148
noname_4778,32.359550561797754,16.36363636363637,150
noname_4779,36.40449438202247,16.36363636363637,149
noname_4780,40.449438202247194,16.36363636363637,149
noname_4781,44.49438202247191,16.36363636363637,148
noname_4782,48.53932584269663,16.36363636363637,149
noname_4783,52.58426966292135,16.36363636363637,149
noname_4784,56.62921348314607,16.36363636363637,149
noname_4785,60.67415730337079,16.36363636363637,150
noname_4786,64.71910112359551,16.36363636363637,150
noname_4787,68.76404494382022,16.36363636363637,151
noname_4788,72.80898876404494,16.36363636363637,149
noname_4789,76.85393258426967,16.36363636363637,150
noname_4790,80.89887640449439,16.36363636363637,149
noname_4791,84.9438202247191,16.36363636363637,147
noname_4792,88.98876404494382,16.36363636363637,144
noname_4793,93.03370786516854,16.36363636363637,143
noname_4794,97.07865168539325,16.36363636363637,138
noname_4795,101.12359550561798,16.36363636363637,135
noname_4796,105.1685393258427,16.36363636363637,133
noname_4797,109.21348314606742,16.36363636363637,130
noname_4798,113.25842696629213,16.36363636363637,126
noname_4799,117.30337078651685,16.36363636363637,121
noname_4800,121.34831460674158,16.36363636363637,120
noname_4801,125.3932584269663,16.36363636363637,117
noname_4802,129.43820224719101,16.36363636363637,111
noname_4803,133.48314606741573,16.36363636363637,109
noname_4804,137.52808988764045,16.36363636363637,104
noname_4805,141.57303370786516,16.36363636363637,101
noname_4806,145.61797752808988,16.36363636363637,99
noname_4807,149.6629213483146,16.36363636363637,95
noname_4808,153.70786516853934,16.36363636363637,95
noname_4809,157.75280898876406,16.36363636363637,90
noname_4810,161.79775280898878,16.36363636363637,87
noname_4811,165.8426966292135,16.36363636363637,83
noname_4812,169.8876404494382,16.36363636363637,78
noname_4813,173.93258426966293,16.36363636363637,76
noname_4814,177.97752808988764,16.36363636363637,71
noname_4815,182.02247191011236,16.36363636363637,73
noname_4816,186.06741573033707,16.36363636363637,77
noname_4817,190.1123595505618,16.36363636363637,77
noname_4818,194.1573033707865,16.36363636363637,75
noname_4819,198.20224719101125,16.36363636363637,76
noname_4820,202.24719101123597,16.36363636363637,81
noname_4821,206.2921348314607,16.36363636363637,85
noname_4822,210.3370786516854,16.36363636363637,85
noname_4823,214.38202247191012,16.36363636363637,88
noname_4824,218.42696629213484,16.36363636363637,93
noname_4825,222.47191011235955,16.36363636363637,94
noname_4826,226.51685393258427,16.36363636363637,98
noname_4827,230.56179775280899,16.36363636363637,101
noname_4828,234.6067415730337,16.36363636363637,107
noname_4829,238.65168539325845,16.36363636363637,110
noname_4830,242.69662921348316,16.36363636363637,110
noname_4831,246.74157303370788,16.36363636363637,113
noname_4832,250.7865168539326,16.36363636363637,112
noname_4833,254.8314606741573,16.36363636363637,112
noname_4834,258.87640449438203,16.36363636363637,115
noname_4835,262.92134831460675,16.36363636363637,115
noname_4836,266.96629213483146,16.36363636363637,115
noname_4837,271.0112359550562,16.36363636363637,118
noname_4838,275.0561797752809,16.36363636363637,116
noname_4839,279.1011235955056,16.36363636363637,121
noname_4840,283.14606741573033,16.36363636363637,124
noname_4841,287.19101123595505,16.36363636363637,129
noname_4842,291.23595505617976,16.36363636363637,133
noname_4843,295.2808988764045,16.36363636363637,134
